source_url,target_url,wordpress_attachment_id,product_name,product_slug,filename,alt_text,position
https://ugolinigourmet.it/wp-content/uploads/2023/01/8800-pesto-alla-genovese-ugolini-gourmet-3.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8800-pesto-alla-genovese-ugolini-gourmet-3.jpg,66,Pesto alla Genovese senza glutine 180 gr,pesto-genovese,8800-pesto-alla-genovese-ugolini-gourmet-3.jpg,Pesto alla Genovese senza glutine 180 gr — immagine prodotto 3,3
https://ugolinigourmet.it/wp-content/uploads/2023/01/8800-pesto-alla-genovese-ugolini-gourmet-4.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8800-pesto-alla-genovese-ugolini-gourmet-4.jpg,67,Pesto alla Genovese senza glutine 180 gr,pesto-genovese,8800-pesto-alla-genovese-ugolini-gourmet-4.jpg,Pesto alla Genovese senza glutine 180 gr — immagine prodotto 4,4
https://ugolinigourmet.it/wp-content/uploads/2023/01/8800-pesto-alla-genovese-ugolini-gourmet-5.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8800-pesto-alla-genovese-ugolini-gourmet-5.jpg,68,Pesto alla Genovese senza glutine 180 gr,pesto-genovese,8800-pesto-alla-genovese-ugolini-gourmet-5.jpg,Pesto alla Genovese senza glutine 180 gr — immagine prodotto 5,5
https://ugolinigourmet.it/wp-content/uploads/2023/01/8800-pesto-alla-genovese-ugolini-gourmet-6.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8800-pesto-alla-genovese-ugolini-gourmet-6.jpg,69,Pesto alla Genovese senza glutine 180 gr,pesto-genovese,8800-pesto-alla-genovese-ugolini-gourmet-6.jpg,Pesto alla Genovese senza glutine 180 gr — immagine prodotto 6,6
https://ugolinigourmet.it/wp-content/uploads/2023/01/8800-pesto-alla-genovese-ugolini-gourmet-7.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8800-pesto-alla-genovese-ugolini-gourmet-7.jpg,70,Pesto alla Genovese senza glutine 180 gr,pesto-genovese,8800-pesto-alla-genovese-ugolini-gourmet-7.jpg,Pesto alla Genovese senza glutine 180 gr — immagine prodotto 7,7
https://ugolinigourmet.it/wp-content/uploads/2023/01/8800-pesto-alla-genovese-ugolini-gourmet-8.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8800-pesto-alla-genovese-ugolini-gourmet-8.jpg,71,Pesto alla Genovese senza glutine 180 gr,pesto-genovese,8800-pesto-alla-genovese-ugolini-gourmet-8.jpg,Pesto alla Genovese senza glutine 180 gr — immagine prodotto 8,8
https://ugolinigourmet.it/wp-content/uploads/2023/01/8800-pesto-alla-genovese-ugolini-gourmet-9.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8800-pesto-alla-genovese-ugolini-gourmet-9.jpg,72,Pesto alla Genovese senza glutine 180 gr,pesto-genovese,8800-pesto-alla-genovese-ugolini-gourmet-9.jpg,Pesto alla Genovese senza glutine 180 gr — immagine prodotto 9,9
https://ugolinigourmet.it/wp-content/uploads/2023/01/8800-pesto-alla-genovese-ugolini-gourmet-10.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8800-pesto-alla-genovese-ugolini-gourmet-10.jpg,64,Pesto alla Genovese senza glutine 180 gr,pesto-genovese,8800-pesto-alla-genovese-ugolini-gourmet-10.jpg,Pesto alla Genovese senza glutine 180 gr — immagine prodotto 10,10
https://ugolinigourmet.it/wp-content/uploads/2023/01/8794-pesto-al-tartufo-nero-ugolini-gourmet-1.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8794-pesto-al-tartufo-nero-ugolini-gourmet-1.jpg,58,Pesto al tartufo nero senza glutine 180 gr,pesto-tartufo-nero,8794-pesto-al-tartufo-nero-ugolini-gourmet-1.jpg,Pesto al tartufo nero senza glutine 180 gr,1
https://ugolinigourmet.it/wp-content/uploads/2023/01/8794-pesto-al-tartufo-nero-ugolini-gourmet-2.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8794-pesto-al-tartufo-nero-ugolini-gourmet-2.jpg,59,Pesto al tartufo nero senza glutine 180 gr,pesto-tartufo-nero,8794-pesto-al-tartufo-nero-ugolini-gourmet-2.jpg,Pesto al tartufo nero senza glutine 180 gr — immagine prodotto 2,2
https://ugolinigourmet.it/wp-content/uploads/2023/01/8794-pesto-al-tartufo-nero-ugolini-gourmet-3.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8794-pesto-al-tartufo-nero-ugolini-gourmet-3.jpg,60,Pesto al tartufo nero senza glutine 180 gr,pesto-tartufo-nero,8794-pesto-al-tartufo-nero-ugolini-gourmet-3.jpg,Pesto al tartufo nero senza glutine 180 gr — immagine prodotto 3,3
https://ugolinigourmet.it/wp-content/uploads/2022/05/pesto-al-tartufo-nero-ugolini-gourmet-4.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/pesto-al-tartufo-nero-ugolini-gourmet-4.jpg,139,Pesto al tartufo nero senza glutine 180 gr,pesto-tartufo-nero,pesto-al-tartufo-nero-ugolini-gourmet-4.jpg,Pesto al tartufo nero senza glutine 180 gr — immagine prodotto 4,4
https://ugolinigourmet.it/wp-content/uploads/2023/01/8794-pesto-al-tartufo-nero-ugolini-gourmet-5.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8794-pesto-al-tartufo-nero-ugolini-gourmet-5.jpg,61,Pesto al tartufo nero senza glutine 180 gr,pesto-tartufo-nero,8794-pesto-al-tartufo-nero-ugolini-gourmet-5.jpg,Pesto al tartufo nero senza glutine 180 gr — immagine prodotto 5,5
https://ugolinigourmet.it/wp-content/uploads/2023/01/8794-pesto-al-tartufo-nero-ugolini-gourmet-6-scaled.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8794-pesto-al-tartufo-nero-ugolini-gourmet-6-scaled-1.jpg,62,Pesto al tartufo nero senza glutine 180 gr,pesto-tartufo-nero,8794-pesto-al-tartufo-nero-ugolini-gourmet-6-scaled.jpg,Pesto al tartufo nero senza glutine 180 gr — immagine prodotto 6,6
https://ugolinigourmet.it/wp-content/uploads/2023/01/8886-pesto-rosso-bio-ugolini-gourmet-1.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8886-pesto-rosso-bio-ugolini-gourmet-1.jpg,111,Pesto rosso bio senza glutine 180 gr,pesto-rosso-bio,8886-pesto-rosso-bio-ugolini-gourmet-1.jpg,Pesto rosso bio senza glutine 180 gr,1
https://ugolinigourmet.it/wp-content/uploads/2023/01/8886-pesto-rosso-bio-ugolini-gourmet-2.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8886-pesto-rosso-bio-ugolini-gourmet-2.jpg,112,Pesto rosso bio senza glutine 180 gr,pesto-rosso-bio,8886-pesto-rosso-bio-ugolini-gourmet-2.jpg,Pesto rosso bio senza glutine 180 gr — immagine prodotto 2,2
https://ugolinigourmet.it/wp-content/uploads/2023/01/8886-pesto-rosso-bio-ugolini-gourmet-3.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8886-pesto-rosso-bio-ugolini-gourmet-3.jpg,113,Pesto rosso bio senza glutine 180 gr,pesto-rosso-bio,8886-pesto-rosso-bio-ugolini-gourmet-3.jpg,Pesto rosso bio senza glutine 180 gr — immagine prodotto 3,3
https://ugolinigourmet.it/wp-content/uploads/2023/01/8886-pesto-rosso-bio-ugolini-gourmet-4.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8886-pesto-rosso-bio-ugolini-gourmet-4.jpg,114,Pesto rosso bio senza glutine 180 gr,pesto-rosso-bio,8886-pesto-rosso-bio-ugolini-gourmet-4.jpg,Pesto rosso bio senza glutine 180 gr — immagine prodotto 4,4
https://ugolinigourmet.it/wp-content/uploads/2023/01/8886-pesto-rosso-bio-ugolini-gourmet-5.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8886-pesto-rosso-bio-ugolini-gourmet-5.jpg,115,Pesto rosso bio senza glutine 180 gr,pesto-rosso-bio,8886-pesto-rosso-bio-ugolini-gourmet-5.jpg,Pesto rosso bio senza glutine 180 gr — immagine prodotto 5,5
https://ugolinigourmet.it/wp-content/uploads/2023/01/8886-pesto-rosso-bio-ugolini-gourmet-6.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8886-pesto-rosso-bio-ugolini-gourmet-6.jpg,116,Pesto rosso bio senza glutine 180 gr,pesto-rosso-bio,8886-pesto-rosso-bio-ugolini-gourmet-6.jpg,Pesto rosso bio senza glutine 180 gr — immagine prodotto 6,6
https://ugolinigourmet.it/wp-content/uploads/2023/01/8886-pesto-rosso-bio-ugolini-gourmet-7.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8886-pesto-rosso-bio-ugolini-gourmet-7.jpg,117,Pesto rosso bio senza glutine 180 gr,pesto-rosso-bio,8886-pesto-rosso-bio-ugolini-gourmet-7.jpg,Pesto rosso bio senza glutine 180 gr — immagine prodotto 7,7
https://ugolinigourmet.it/wp-content/uploads/2023/01/8886-pesto-rosso-bio-ugolini-gourmet-8-scaled.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8886-pesto-rosso-bio-ugolini-gourmet-8-scaled-1.jpg,118,Pesto rosso bio senza glutine 180 gr,pesto-rosso-bio,8886-pesto-rosso-bio-ugolini-gourmet-8-scaled.jpg,Pesto rosso bio senza glutine 180 gr — immagine prodotto 8,8
https://ugolinigourmet.it/wp-content/uploads/2023/01/8886-pesto-rosso-bio-ugolini-gourmet-9-scaled.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8886-pesto-rosso-bio-ugolini-gourmet-9-scaled-1.jpg,119,Pesto rosso bio senza glutine 180 gr,pesto-rosso-bio,8886-pesto-rosso-bio-ugolini-gourmet-9-scaled.jpg,Pesto rosso bio senza glutine 180 gr — immagine prodotto 9,9
https://ugolinigourmet.it/wp-content/uploads/2023/01/8817-pesto-rosso-ugolini-gourmet-1.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8817-pesto-rosso-ugolini-gourmet-1.jpg,73,Pesto rosso senza glutine 180 gr,pesto-rosso,8817-pesto-rosso-ugolini-gourmet-1.jpg,Pesto rosso senza glutine 180 gr,1
https://ugolinigourmet.it/wp-content/uploads/2023/01/8817-pesto-rosso-ugolini-gourmet-2.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8817-pesto-rosso-ugolini-gourmet-2.jpg,74,Pesto rosso senza glutine 180 gr,pesto-rosso,8817-pesto-rosso-ugolini-gourmet-2.jpg,Pesto rosso senza glutine 180 gr — immagine prodotto 2,2
https://ugolinigourmet.it/wp-content/uploads/2023/01/8817-pesto-rosso-ugolini-gourmet-3.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8817-pesto-rosso-ugolini-gourmet-3.jpg,75,Pesto rosso senza glutine 180 gr,pesto-rosso,8817-pesto-rosso-ugolini-gourmet-3.jpg,Pesto rosso senza glutine 180 gr — immagine prodotto 3,3
https://ugolinigourmet.it/wp-content/uploads/2023/01/8817-pesto-rosso-ugolini-gourmet-4.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8817-pesto-rosso-ugolini-gourmet-4.jpg,76,Pesto rosso senza glutine 180 gr,pesto-rosso,8817-pesto-rosso-ugolini-gourmet-4.jpg,Pesto rosso senza glutine 180 gr — immagine prodotto 4,4
https://ugolinigourmet.it/wp-content/uploads/2023/01/8855-pesto-vegano-ugolini-gourmet-6.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8855-pesto-vegano-ugolini-gourmet-6.jpg,104,Pesto vegano al tofu senza glutine e senza lattosio 180 gr,pesto-vegano,8855-pesto-vegano-ugolini-gourmet-6.jpg,Pesto vegano al tofu senza glutine e senza lattosio 180 gr,1
https://ugolinigourmet.it/wp-content/uploads/2023/01/8855-pesto-vegano-ugolini-gourmet-2.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8855-pesto-vegano-ugolini-gourmet-2.jpg,100,Pesto vegano al tofu senza glutine e senza lattosio 180 gr,pesto-vegano,8855-pesto-vegano-ugolini-gourmet-2.jpg,Pesto vegano al tofu senza glutine e senza lattosio 180 gr — immagine prodotto 2,2
https://ugolinigourmet.it/wp-content/uploads/2023/01/8855-pesto-vegano-ugolini-gourmet-3.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8855-pesto-vegano-ugolini-gourmet-3.jpg,101,Pesto vegano al tofu senza glutine e senza lattosio 180 gr,pesto-vegano,8855-pesto-vegano-ugolini-gourmet-3.jpg,Pesto vegano al tofu senza glutine e senza lattosio 180 gr — immagine prodotto 3,3
https://ugolinigourmet.it/wp-content/uploads/2023/01/8855-pesto-vegano-ugolini-gourmet-4.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8855-pesto-vegano-ugolini-gourmet-4.jpg,102,Pesto vegano al tofu senza glutine e senza lattosio 180 gr,pesto-vegano,8855-pesto-vegano-ugolini-gourmet-4.jpg,Pesto vegano al tofu senza glutine e senza lattosio 180 gr — immagine prodotto 4,4
https://ugolinigourmet.it/wp-content/uploads/2023/01/8855-pesto-vegano-ugolini-gourmet-5.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8855-pesto-vegano-ugolini-gourmet-5.jpg,103,Pesto vegano al tofu senza glutine e senza lattosio 180 gr,pesto-vegano,8855-pesto-vegano-ugolini-gourmet-5.jpg,Pesto vegano al tofu senza glutine e senza lattosio 180 gr — immagine prodotto 5,5
https://ugolinigourmet.it/wp-content/uploads/2023/01/8855-pesto-vegano-ugolini-gourmet-7.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8855-pesto-vegano-ugolini-gourmet-7.jpg,105,Pesto vegano al tofu senza glutine e senza lattosio 180 gr,pesto-vegano,8855-pesto-vegano-ugolini-gourmet-7.jpg,Pesto vegano al tofu senza glutine e senza lattosio 180 gr — immagine prodotto 6,6
https://ugolinigourmet.it/wp-content/uploads/2023/01/8855-pesto-vegano-ugolini-gourmet-1.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8855-pesto-vegano-ugolini-gourmet-1.jpg,99,Pesto vegano al tofu senza glutine e senza lattosio 180 gr,pesto-vegano,8855-pesto-vegano-ugolini-gourmet-1.jpg,Pesto vegano al tofu senza glutine e senza lattosio 180 gr — immagine prodotto 7,7
https://ugolinigourmet.it/wp-content/uploads/2023/01/8855-pesto-vegano-ugolini-gourmet-8-scaled.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8855-pesto-vegano-ugolini-gourmet-8-scaled-1.jpg,106,Pesto vegano al tofu senza glutine e senza lattosio 180 gr,pesto-vegano,8855-pesto-vegano-ugolini-gourmet-8-scaled.jpg,Pesto vegano al tofu senza glutine e senza lattosio 180 gr — immagine prodotto 8,8
https://ugolinigourmet.it/wp-content/uploads/2023/01/8824-ragu-alla-bolognese-ugolini-gourmet-5.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8824-ragu-alla-bolognese-ugolini-gourmet-5.jpg,82,Ragù alla Bolognese senza glutine 180 gr,ragu-bolognese,8824-ragu-alla-bolognese-ugolini-gourmet-5.jpg,Ragù alla Bolognese senza glutine 180 gr,1
https://ugolinigourmet.it/wp-content/uploads/2023/01/8824-ragu-alla-bolognese-ugolini-gourmet-3.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8824-ragu-alla-bolognese-ugolini-gourmet-3.jpg,80,Ragù alla Bolognese senza glutine 180 gr,ragu-bolognese,8824-ragu-alla-bolognese-ugolini-gourmet-3.jpg,Ragù alla Bolognese senza glutine 180 gr — immagine prodotto 2,2
https://ugolinigourmet.it/wp-content/uploads/2023/01/8824-ragu-alla-bolognese-ugolini-gourmet-4.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8824-ragu-alla-bolognese-ugolini-gourmet-4.jpg,81,Ragù alla Bolognese senza glutine 180 gr,ragu-bolognese,8824-ragu-alla-bolognese-ugolini-gourmet-4.jpg,Ragù alla Bolognese senza glutine 180 gr — immagine prodotto 3,3
https://ugolinigourmet.it/wp-content/uploads/2023/01/8824-ragu-alla-bolognese-ugolini-gourmet-6.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8824-ragu-alla-bolognese-ugolini-gourmet-6.jpg,83,Ragù alla Bolognese senza glutine 180 gr,ragu-bolognese,8824-ragu-alla-bolognese-ugolini-gourmet-6.jpg,Ragù alla Bolognese senza glutine 180 gr — immagine prodotto 4,4
https://ugolinigourmet.it/wp-content/uploads/2023/01/8824-ragu-alla-bolognese-ugolini-gourmet-7.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8824-ragu-alla-bolognese-ugolini-gourmet-7.jpg,84,Ragù alla Bolognese senza glutine 180 gr,ragu-bolognese,8824-ragu-alla-bolognese-ugolini-gourmet-7.jpg,Ragù alla Bolognese senza glutine 180 gr — immagine prodotto 5,5
https://ugolinigourmet.it/wp-content/uploads/2023/01/8824-ragu-alla-bolognese-ugolini-gourmet-8.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8824-ragu-alla-bolognese-ugolini-gourmet-8.jpg,85,Ragù alla Bolognese senza glutine 180 gr,ragu-bolognese,8824-ragu-alla-bolognese-ugolini-gourmet-8.jpg,Ragù alla Bolognese senza glutine 180 gr — immagine prodotto 6,6
https://ugolinigourmet.it/wp-content/uploads/2023/01/8824-ragu-alla-bolognese-ugolini-gourmet-9.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8824-ragu-alla-bolognese-ugolini-gourmet-9.jpg,86,Ragù alla Bolognese senza glutine 180 gr,ragu-bolognese,8824-ragu-alla-bolognese-ugolini-gourmet-9.jpg,Ragù alla Bolognese senza glutine 180 gr — immagine prodotto 7,7
https://ugolinigourmet.it/wp-content/uploads/2023/01/8824-ragu-alla-bolognese-ugolini-gourmet-1.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8824-ragu-alla-bolognese-ugolini-gourmet-1.jpg,77,Ragù alla Bolognese senza glutine 180 gr,ragu-bolognese,8824-ragu-alla-bolognese-ugolini-gourmet-1.jpg,Ragù alla Bolognese senza glutine 180 gr — immagine prodotto 8,8
https://ugolinigourmet.it/wp-content/uploads/2023/01/8824-ragu-alla-bolognese-ugolini-gourmet-2.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8824-ragu-alla-bolognese-ugolini-gourmet-2.jpg,79,Ragù alla Bolognese senza glutine 180 gr,ragu-bolognese,8824-ragu-alla-bolognese-ugolini-gourmet-2.jpg,Ragù alla Bolognese senza glutine 180 gr — immagine prodotto 9,9
https://ugolinigourmet.it/wp-content/uploads/2023/01/8824-ragu-alla-bolognese-ugolini-gourmet-10.jpg,https://ugolinigroup.com/wp-content/uploads/2026/08/8824-ragu-alla-bolognese-ugolini-gourmet-10.jpg,78,Ragù alla Bolognese senza glutine 180 gr,ragu-bolognese,8824-ragu-alla-bolognese-ugolini-gourmet-10.jpg,Ragù alla Bolognese senza glutine 180 gr — immagine prodotto 10,10
